Artist,Title,Section,Lyrics,Sentiment,Subjectivity,Tempo,Key,Loudness,Mode
Labrinth,Covering,[Pre-Chorus],"So don't let go
You know you're my sa—, my savin' grace
Now go float
Turnin' to the sky got me feelin' sensational",5 stars,0.5478318929672241,155.856,8,-6.773,0
Labrinth,Covering,[Chorus],"Like a charm 'round my neck
Like a prayer, prayer to protect
Feels like something's in the air
And it's watchin' all my steps
Oh, I feel you coverin' all over me
I feel you coverin' all over me, oh no
I feel the love and it's all over me
Pick me in the dark when you're all over me, oh, oh-oh",5 stars,0.49260246753692627,155.856,8,-6.773,0
Labrinth,Covering,[Verse 2],"Mm, now I feel safe
Under your protection, your sacred embrace
Love is God, baby, love is God, baby
Feel the whole universe in your arms, baby, yeah
And I'm 'bout to go to space",5 stars,0.7317317128181458,155.856,8,-6.773,0
Labrinth,Covering,[Vocalization Outro],,Neutral,0.0,155.856,8,-6.773,0
Lana Del Rey,Let The Light In (feat. Father John Misty),[Verse 1: Lana Del Rey],"Pick you up at home, quarter to three
Ask you if you want somethin' to eat
Drive around, get drunk, do it over again
Wake you up at night, quarter to one
I can never stop, wanna have fun
Don't be actin' like I'm the kinda girl who can sleep",1 star,0.5649356842041016,132.449,9,-9.748,1
Lana Del Rey,Let The Light In (feat. Father John Misty),[Pre-Chorus: Lana Del Rey],"'Cause every time you say you're gonna go
I just smile, 'cause, babe, I already know
You know I got nothin' under this overcoat",1 star,0.39173105359077454,132.449,9,-9.748,1
Lana Del Rey,Let The Light In (feat. Father John Misty),[Chorus: Lana Del Rey & Father John Misty],"Ooh, let the light in
At your back door yelling 'cause I wanna come in
Ooh, turn your light on
Look at us, you and me, back at it again",1 star,0.63786381483078,132.449,9,-9.748,1
Lana Del Rey,Let The Light In (feat. Father John Misty),[Verse 2: Lana Del Rey],"Pick you up around quarter to two
Usually we got nothin' to do
Screw it, maybe you should go and record some of your songs
Got my dress on tight
 'cause you know that I
Look shinin' in the light, therе's so much ridin'
On this life and how we write a lovе song",1 star,0.47223058342933655,132.449,9,-9.748,1
Lana Del Rey,Let The Light In (feat. Father John Misty),[Bridge: Lana Del Rey],"'Cause I love to love, to love, to love you
I hate to hate, to hate, to hate you
Put 
the Beatles
 on, light the candles, go back to bed
'Cause I wanna, wanna, wanna want you
I need to, need to, need to need you
Put the TV on, the flowers in a vase, lie your head",1 star,0.695129930973053,132.449,9,-9.748,1
The Neighbourhood,Cry Baby,[Verse 1],"I think I talk too much
I need to listen, baby
I need to listen, baby
I need to listen good
I think I try too hard
How I look, what I do, what I'm sayin'
I spend too much time explainin' myself
I hope there's some time to change it",3 stars,0.28327837586402893,108.033,4,-4.891,0
The Neighbourhood,Cry Baby,[Pre-Chorus],"I can taste it, my heart's breakin', please don't say
That you know, when you know
I can't take it, I'm impatient, tell me, baby
Now I know, you should go",1 star,0.5396784543991089,108.033,4,-4.891,0
The Neighbourhood,Cry Baby,[Chorus],"I know I'll fall in love with you, baby
Yeah, that's just what I'll do
I hope you won't ever lie to me
And if you do, I know I won't be your cry baby
I 
know I'll fall in love with you, baby
And that's not what I wanna do
I hope you won't ever lie to me
And if you do, I know I won't be your cry baby",1 star,0.6368312835693359,108.033,4,-4.891,0
The Neighbourhood,Cry Baby,[Verse 2],"I think I worry a lot
I need to take it easy
I've got this anxious feeling
But it goes away for a minute when I'm with you, breathing",2 stars,0.36809954047203064,108.033,4,-4.891,0
The Neighbourhood,Cry Baby,[Bridge],"The Sun's coming out but I'm feeling colder
I can't wait 'til the drought is over",3 stars,0.2851910889148712,108.033,4,-4.891,0
The Neighbourhood,Cry Baby,[Outro],"Cry baby, cry baby
I need to cry, baby
Cry baby, cry baby
You need to cry, baby
Cry baby, cry baby
We need to cry
And if we do, I know that would be alright",1 star,0.27219849824905396,108.033,4,-4.891,0
Swedish House Mafia,Lifetime (with Ty Dolla $ign & 070 Shake),[Verse 1: Ty Dolla $ign],"Once in a lifetime (Time)
Baby, it's the right time (Right time)
I'll put on the red light
Told you it was on on site
You had on that sundress (Yeah)
Never fail to impress (Press)
We had thе best sex (Sex)
Wе made love all night (All night)
[Chorus: 070 Shake & 
Ty Dolla $ign
]
Under the white light
Once in a lifetime (
Once in a lifetime
)
Watching the skyline
Don't change your mind while (
Don't change your mind
)
You're under the white light
Once in a lifetime
Watching the skyline
Don't change your mind while
You're under the white light",1 star,0.4100542366504669,99.841,11,-7.824,0
Swedish House Mafia,Lifetime (with Ty Dolla $ign & 070 Shake),[Interlude: 070 Shake],,Neutral,0.0,99.841,11,-7.824,0
Swedish House Mafia,Lifetime (with Ty Dolla $ign & 070 Shake),[Non-Lyrical Vocals],,Neutral,0.0,99.841,11,-7.824,0
Swedish House Mafia,Lifetime (with Ty Dolla $ign & 070 Shake),[Verse 2: Ty Dolla $ign],"Come with me
Take my hand
Follow me
Follow me
To a place
A place where we
Can be free
Follow me",5 stars,0.2419687658548355,99.841,11,-7.824,0
Swedish House Mafia,Lifetime (with Ty Dolla $ign & 070 Shake),[Bridge: 070 Shake],"Once in a lifetime
Watching the skyline
Don't change your mind while
Under the white light
Once in a lifetime
Watching the skyline
Don't change your mind while
Under the white light
Once in a lifetime
Watching the skyline
Don't change your mind while
You're under the white light
[Chorus: 070 Shake & 
Ty Dolla $ign
]
Once in a lifetime (
Once in a lifetime
)
Watching the skyline
Don't change your mind while (
Don't change your mind
)
You're under the white light
Once in a lifetime
Watching the skyline
Don't change your mind while",1 star,0.43459686636924744,99.841,11,-7.824,0
Swedish House Mafia,Lifetime (with Ty Dolla $ign & 070 Shake),[Outro: Ty Dolla $ign],"Once in a lifetime
Girl, gon' live it up
Don't you let nobody tell you different
Once in a lifetime
You'll have it your way
Don't you let nobody tell you nothing
Ooh, yeah",1 star,0.463488906621933,99.841,11,-7.824,0
ANOTR,Relax My Eyes,[Chorus],"Relax my eyes
I see flashing lights
And we're not alone
Are you alright
On the other side
I can feel you close
I feel alive
Hear the drums get high
And the bass down low
Open your mind
We could dance all night
I don't want to go",3 stars,0.27773934602737427,131.975,3,-9.76,0
ANOTR,Relax My Eyes,[Verse],"Lets take our minds
Off society's lies
Back in control
I feel the rise
In the brother's eyes
But we're not alone
We'll see the signs
When the kingdom dies
And we'll all be free",5 stars,0.3922101557254791,131.975,3,-9.76,0
Selena Gomez,Fetish (feat. Gucci Mane),[Verse 1: Selena Gomez],"Take it or leave it
Baby, take it or leave it
But I know you won't leave it
'Cause I know that you need it (Uh)
Look in the mirror
When I look in the mirror
Baby, I see it clearer
Why you wanna be nearer (Uh)",1 star,0.7096111178398132,123.013,2,-4.424,1
Selena Gomez,Fetish (feat. Gucci Mane),[Pre-Chorus: Selena Gomez],"I'm not surprised
I sympathize (Ah)
I can't deny
Your appetite (Ah)
[Chorus: Selena Gomez & 
Gucci Mane
]
You got a fetish for my love
I push you out and you come right back
Don't see a point in blaming you
If I were you, I'd do me too
You got a fetish for my love
I push you out and you come right back
Don't see a point in blaming you
If I were you, I'd do me too (
It's Gucci
)
You got a fetish for my love",1 star,0.5396385788917542,123.013,2,-4.424,1
Selena Gomez,Fetish (feat. Gucci Mane),[Chorus: Selena Gomez],"You got a fetish for my love
I push you out and you come right back
Don't see a point in blamin' you
If I were you, I'd do me too
You got a fetish for my love
I push you out and you come right back
Don't see a point in blamin' you
If I were you, I'd do me too
You got a fetish for my love",1 star,0.5939783453941345,123.013,2,-4.424,1
Selena Gomez,Fetish (feat. Gucci Mane),[Verse 2: Selena Gomez],"Reachin' your limit
Say you're reachin' your limit
Goin' over your limit
But I know you can't quit it (Uh)
Somethin' about me
Got you hooked on my body
Take you over and under and twisted up like origami (Uh)",1 star,0.7369089722633362,123.013,2,-4.424,1
Selena Gomez,Fetish (feat. Gucci Mane),[Verse 3: Gucci Mane],"The way you walk, the way you talk
I blame you 'cause it's all your fault
You're playin' hard, don't turn me off
You actin' hard, but I know you soft
You my fetish, I'm so with it
All these rumors bein' spreaded
Might as well go 'head and whip it
'Cause they sayin' we already did it
Call on Gucci if you ever need me
I'll be South Beach in the drop top gleamin'
Water diamonds, Aquafina
Just need you in a blue bikini",1 star,0.5372170805931091,123.013,2,-4.424,1
Labrinth,Mount Everest,[Verse 1],"Mount Everest ain't got shit on me
Mount Everest ain't got shit on me
'Cause I'm on top of the world
I'm on top of the world, yeah
Burj Dubai ain't got shit on me
You could touch the sky but you ain't got shit on me
'Cause I'm on top of the world
I'm on top of the world, yeah",5 stars,0.35169732570648193,87.724,0,-7.239,0
Labrinth,Mount Everest,[Chorus],"Woop
Woop
Woop
Woop, woop, woop
Woop
Woop
Woop
So high, so high
Huh
Woop
Woop, ah
Woop
Woop, woop, woop
Woop
Woop
Woop
So high, so high",5 stars,0.2576654553413391,87.724,0,-7.239,0
Labrinth,Mount Everest,[Verse 2],"(Tell 'em)
I burn down my house and build it up again
(Tell 'em)
I burn it down twice just for the fun of it
(Tell 'em)
So much money I don't know what to do with it
(Tell 'em)
I don't pick up my phone, ain't no one worth the time
(Tell 'em)
I got me one gun and an alibi
(Tell 'em)
So much love that the whole thing feel like a lie",1 star,0.30472952127456665,87.724,0,-7.239,0
Labrinth,Mount Everest,[Bridge],"I don't need nobody (Ha)
I don't need nobody (Ah)
I don't need nobody
I don't need nobody (Ah)
I don't need nobody (No cap)
I don't need nobody
(To save me)
(So high, so high)",1 star,0.7348290681838989,87.724,0,-7.239,0
Labrinth,Mount Everest,[Outro],Mount Everest ain't got shit on me,1 star,0.3124425709247589,87.724,0,-7.239,0
Tory Lanez,The Color Violet,[Verse 1],"I took my drugs and took my lovin' when I left out the spot
I left the party with a Barbie, marking X on the dot
She calls my phone up, but I told her, ""I'm a loner"" (Uh)
But she likes my watch and my droptop and my persona (Uh)
We hit the highway, one-five-five with my whole foot on the dash
She's in my ear, she's got no fear, she could care less if we crash",1 star,0.6985572576522827,105.02,6,-10.8,0
Tory Lanez,The Color Violet,[Pre-Chorus],"But on my radar, you had some nerve to play hard
You took away my chance, but playboys, we don't dance, dance, dance",1 star,0.2935456335544586,105.02,6,-10.8,0
Tory Lanez,The Color Violet,[Chorus],"I lost my heart (Uh)
Speedin' car goin' ninety in the rain
She took my heart, filled it with nothin' but pain
This beat in my dance is not for romance
I wanna stay, but playboys, we don't dance, dance, dance (I)",1 star,0.5324136018753052,105.02,6,-10.8,0
Tory Lanez,The Color Violet,[Post-Chorus],"So I won't dance again (I), oh, baby
No, I won't dance again (That's why), oh, yeah (Uh)
No, I won't dance again (I)
No, I won't dance again
Pretty baby, ooh",1 star,0.6692381501197815,105.02,6,-10.8,0
Tory Lanez,The Color Violet,[Instrumental Break],,Neutral,0.0,105.02,6,-10.8,0
Tory Lanez,The Color Violet,[Verse 2],"Uh
Face in the daylight, wastin' time on the stars in the sky
She's got my pager, blankets of love fall on my eyes
Then I'm reminded, love don't come 'til you find it
I just hope that it's workin', I'm yearnin', I'm searchin', uh
The afterparty was on Wilson and 73rd
You got the notion that somebody else was with me first",1 star,0.37489908933639526,105.02,6,-10.8,0
BETWEEN FRIENDS,orange juice,[Verse 1],"Got too close, I'm on the edge
Citrus kisses down your neck
I won't fall, never stall
Bring it back, growing tall
Laid out on my balcony
Watch the sky move from the breeze
We won't stop, never not
Falling down, take the drop",1 star,0.7199863195419312,124.987,4,-7.167,1
BETWEEN FRIENDS,orange juice,[Pre-Chorus],"When I picture you my mind goes, it happens all the time though
Making life divine on a field trip to the sky
Picture you my mind goes, it happens all the time though
Making life divine on a field trip to the sky",3 stars,0.29820969700813293,124.987,4,-7.167,1
BETWEEN FRIENDS,orange juice,[Bridge],"And I know you're tired ease your mind (Mind)
Time flies, ending so soon",1 star,0.4429369270801544,124.987,4,-7.167,1
BETWEEN FRIENDS,orange juice,[Chorus],"Waking up, orange juice
Let me sip on you then somebody new
Mix it up like orange juice
In a swimming pool made for you
Waking up, orange juice
Let me sip on you then somebody new
Mix it up like orange juice
In a swimming pool made for you",1 star,0.4598928391933441,124.987,4,-7.167,1
BETWEEN FRIENDS,orange juice,[Verse 2],"Fought the sun for time in bed
Like you best with words unsaid
Can we just watch the time?
Slowly go, you know I'm
Hung on this reality
Sweeten up your honey bee
Take your mind, let it go
Bring it back, show me more",1 star,0.60566246509552,124.987,4,-7.167,1
Omar Apollo,Frío,"[Letra de ""Frío""]",,Neutral,0.0,85.795,0,-3.966,0
Omar Apollo,Frío,"[Letra de ""Frío""]",,Neutral,0.0,85.795,0,-3.966,0
Omar Apollo,Frío,[Coro],"Y no puedo amarte
De vuelta
Me besas
Con fuerza
Ay, no me sueltas
Acábame
La tristeza
Y no puedo amarte
De vuelta
Me besas
Con fuerza
Ay, no me sueltas
Acábame
La tristeza",1 star,0.4922868311405182,85.795,0,-3.966,0
Omar Apollo,Frío,[Coro],"Y no puedo amarte
De vuelta
Me besas
Con fuerza
Ay, no me sueltas
Acábame
La tristeza
Y no puedo amarte
De vuelta
Me besas
Con fuerza
Ay, no me sueltas
Acábame
La tristeza",1 star,0.4922868311405182,85.795,0,-3.966,0
Omar Apollo,Frío,[Verso 1],"No puedo
Con este dolor, dolor
Y ya acabe contigo, contigo
Tu negaste tanto amor, amor
Me dejaste frío, frío",1 star,0.3326207995414734,85.795,0,-3.966,0
Omar Apollo,Frío,[Verso 1],"No puedo
Con este dolor, dolor
Y ya acabe contigo, contigo
Tu negaste tanto amor, amor
Me dejaste frío, frío",1 star,0.3326207995414734,85.795,0,-3.966,0
Omar Apollo,Frío,[Pre-Coro],"Y cada vez que te veo en la calle
Que me va todo bien y tú sabes
Te la pasas llamando a mis padres
¿Que no ves que no somos iguales?
Y cada vez que te veo en la calle
Que me va todo bien y tú sabes
Te la pasas llamando a mis padres
¿Que no ves que no somos iguales¿",5 stars,0.5344170928001404,85.795,0,-3.966,0
Omar Apollo,Frío,[Pre-Coro],"Y cada vez que te veo en la calle
Que me va todo bien y tú sabes
Te la pasas llamando a mis padres
¿Que no ves que no somos iguales?
Y cada vez que te veo en la calle
Que me va todo bien y tú sabes
Te la pasas llamando a mis padres
¿Que no ves que no somos iguales¿",5 stars,0.5344170928001404,85.795,0,-3.966,0
Omar Apollo,Frío,[Post-Coro],"Y cada vez que te veo en la calle
(De vuelta; Me besas)
Te la pasas llamando a mis padres
(Acábame; la tristeza)
Y cada vez que te veo en la calle
(De vuelta; Me besas)",1 star,0.47646334767341614,85.795,0,-3.966,0
Omar Apollo,Frío,[Post-Coro],"Y cada vez que te veo en la calle
(De vuelta; Me besas)
Te la pasas llamando a mis padres
(Acábame; la tristeza)
Y cada vez que te veo en la calle
(De vuelta; Me besas)",1 star,0.47646334767341614,85.795,0,-3.966,0
Common Saints,Idol Eyes,[Verse 1],"Sound it keeps on playing like it’s on and on
And music is religion and the gods the song
People keep on moving and they sing along
This feeling is a heaven where we all belong
Forget discrimination ‘cause we’re made of the same
Everybody’s loving ain’t no time to make names
Oh, we got the feeling and forever remains
Flying altogether on an orbital plane",1 star,0.4399780333042145,173.857,2,-7.462,0
